,V02322,V4105,V4621,V02426,UF
109338,4.0,1,250.0,,35
109339,2.0,1,9000.0,2.0,35
109340,2.0,1,750.0,2.0,35
109341,4.0,1,1000.0,,35
109342,2.0,1,300.0,2.0,35
109343,2.0,1,460.0,2.0,35
109344,2.0,1,833.0,2.0,35
109345,2.0,1,1733.0,2.0,35
109346,2.0,1,430.0,4.0,35
109347,2.0,1,1666.0,2.0,35
109348,2.0,1,1350.0,2.0,35
109349,2.0,1,2400.0,2.0,35
109350,,1,,,35
109351,2.0,1,1700.0,2.0,35
109352,2.0,1,2200.0,2.0,35
109353,2.0,1,1333.0,2.0,35
109354,,1,,,35
109355,,1,,,35
109356,2.0,1,1750.0,2.0,35
109357,,1,,,35
109358,,1,,,35
109359,,1,,,35
109360,,1,,,35
109361,2.0,1,1576.0,2.0,35
109362,2.0,1,2000.0,2.0,35
109363,,1,,,35
109364,2.0,1,1666.0,2.0,35
109365,4.0,1,2200.0,,35
109366,,1,,,35
109367,,1,,,35
109368,,1,,,35
109369,4.0,1,1000.0,,35
109370,4.0,1,460.0,,35
109371,,1,,,35
109372,,1,,,35
109373,2.0,1,1666.0,2.0,35
109374,2.0,1,2066.0,2.0,35
109375,2.0,1,833.0,2.0,35
109376,4.0,1,600.0,,35
109377,2.0,1,962.0,2.0,35
109378,4.0,1,857.0,,35
109379,2.0,1,301.0,2.0,35
109380,2.0,1,297.0,2.0,35
109381,2.0,1,600.0,2.0,35
109382,4.0,1,1033.0,,35
109383,2.0,1,1300.0,4.0,35
109384,,1,,,35
109385,4.0,1,1288.0,,35
109386,,1,,,35
109387,4.0,1,1437.0,,35
109388,2.0,1,633.0,2.0,35
109389,2.0,1,675.0,2.0,35
109390,2.0,1,800.0,2.0,35
109391,,1,,,35
109392,2.0,1,1000.0,2.0,35
109393,2.0,1,1166.0,2.0,35
109394,,1,,,35
109395,2.0,1,1812.0,2.0,35
109396,,1,,,35
109397,4.0,1,400.0,,35
109398,2.0,1,450.0,4.0,35
109399,2.0,1,400.0,2.0,35
109400,2.0,1,250.0,4.0,35
109401,4.0,1,1837.0,,35
109402,,1,,,35
109403,,1,,,35
109404,4.0,1,600.0,,35
109405,2.0,1,1000.0,2.0,35
109406,,1,,,35
109407,2.0,1,600.0,2.0,35
109408,,1,,,35
109409,4.0,1,788.0,,35
109410,4.0,1,49.0,,35
109411,2.0,1,300.0,4.0,35
109412,2.0,1,533.0,2.0,35
109413,4.0,1,1666.0,,35
109414,4.0,1,450.0,,35
109415,2.0,1,500.0,2.0,35
109416,,1,,,35
109417,2.0,1,400.0,2.0,35
109418,2.0,1,733.0,2.0,35
109419,4.0,1,999999999999.0,,35
109420,4.0,1,1000.0,,35
109421,2.0,1,1450.0,2.0,35
109422,2.0,1,0.0,2.0,35
109423,,1,,,35
109424,,1,,,35
109425,,1,,,35
109426,4.0,1,700.0,,35
109427,2.0,1,600.0,2.0,35
109428,4.0,1,666.0,,35
109429,2.0,1,1266.0,2.0,35
109430,4.0,1,1080.0,,35
109431,,1,,,35
109432,2.0,1,345.0,2.0,35
109433,4.0,1,600.0,,35
109434,,1,,,35
109435,2.0,1,1666.0,2.0,35
109436,,1,,,35
109437,2.0,1,662.0,2.0,35
109438,2.0,1,500.0,2.0,35
109439,2.0,1,1500.0,2.0,35
109440,4.0,1,121.0,,35
109441,4.0,1,999999999999.0,,35
109442,,1,,,35
109443,2.0,1,0.0,2.0,35
109444,2.0,1,2100.0,2.0,35
109445,2.0,1,466.0,2.0,35
109446,2.0,1,394.0,2.0,35
109447,,1,,,35
109448,,1,,,35
109449,,1,,,35
109450,2.0,1,1900.0,2.0,35
109451,,1,,,35
109452,,1,,,35
109453,,1,,,35
109454,2.0,1,2125.0,2.0,35
109455,,1,,,35
109456,,1,,,35
109457,2.0,1,1083.0,2.0,35
109458,2.0,1,250.0,4.0,35
109459,2.0,1,850.0,4.0,35
109460,2.0,1,1875.0,2.0,35
109461,2.0,1,1595.0,2.0,35
109462,2.0,1,1000.0,2.0,35
109463,2.0,1,584.0,2.0,35
109464,2.0,1,197.0,2.0,35
109465,2.0,1,1800.0,4.0,35
109466,2.0,1,197.0,2.0,35
109467,2.0,1,1350.0,2.0,35
109468,2.0,1,500.0,4.0,35
109469,,1,,,35
109470,,1,,,35
109471,4.0,1,350.0,,35
109472,2.0,1,1750.0,2.0,35
109473,4.0,1,1000.0,,35
109474,2.0,1,500.0,2.0,35
109475,4.0,1,1000.0,,35
109476,4.0,1,250.0,,35
109477,4.0,1,225.0,,35
109478,4.0,1,1450.0,,35
109479,4.0,1,394.0,,35
109480,4.0,1,1600.0,,35
109481,4.0,1,262.0,,35
109482,4.0,1,894.0,,35
109483,2.0,1,666.0,2.0,35
109484,2.0,1,1150.0,4.0,35
109485,2.0,1,360.0,4.0,35
109486,2.0,1,325.0,4.0,35
109487,,1,,,35
109488,,1,,,35
109489,2.0,1,510.0,2.0,35
109490,2.0,1,1182.0,2.0,35
109491,2.0,1,2200.0,4.0,35
109492,4.0,1,700.0,,35
109493,2.0,1,416.0,4.0,35
109494,4.0,1,766.0,,35
109495,2.0,1,148.0,2.0,35
109496,,1,,,35
109497,2.0,1,666.0,4.0,35
109498,4.0,1,366.0,,35
109499,2.0,1,1750.0,2.0,35
109500,4.0,1,560.0,,35
109501,4.0,1,350.0,,35
109502,,1,,,35
109503,2.0,1,460.0,2.0,35
109504,4.0,1,262.0,,35
109505,2.0,1,680.0,4.0,35
109506,2.0,1,875.0,2.0,35
109507,4.0,1,150.0,,35
109508,4.0,1,999999999999.0,,35
109509,4.0,1,1094.0,,35
109510,2.0,1,875.0,2.0,35
109511,,1,,,35
109512,2.0,1,1366.0,2.0,35
109513,2.0,1,1500.0,2.0,35
109514,,1,,,35
109515,2.0,1,1150.0,2.0,35
109516,2.0,1,1150.0,4.0,35
109517,4.0,1,1325.0,,35
109518,4.0,1,366.0,,35
109519,2.0,1,1447.0,2.0,35
109520,4.0,1,394.0,,35
109521,4.0,1,394.0,,35
109522,2.0,1,1197.0,2.0,35
109523,4.0,1,938.0,,35
109524,4.0,1,533.0,,35
109525,2.0,1,500.0,2.0,35
109526,2.0,1,1050.0,2.0,35
109527,4.0,1,450.0,,35
109528,4.0,1,733.0,,35
109529,2.0,1,666.0,2.0,35
109530,,8,,,35
109531,,8,,,35
109532,,8,,,35
109533,4.0,8,475.0,,35
109534,2.0,8,800.0,2.0,35
109535,2.0,8,187.0,2.0,35
109536,2.0,8,266.0,4.0,35
109537,4.0,8,900.0,,35
109538,,8,,,35
109539,2.0,8,1657.0,2.0,35
109540,,8,,,35
109541,,8,,,35
109542,4.0,8,900.0,,35
109543,4.0,8,1000.0,,35
109544,,8,,,35
109545,,8,,,35
109546,,8,,,35
109547,4.0,8,70.0,,35
109548,4.0,8,333.0,,35
109549,,8,,,35
109550,,8,,,35
109551,4.0,8,2500.0,,35
109552,4.0,8,700.0,,35
109553,2.0,1,1155.0,2.0,35
109554,,1,,,35
109555,4.0,1,26.0,,35
109556,4.0,1,153.0,,35
109557,2.0,1,1467.0,2.0,35
109558,2.0,1,232.0,4.0,35
109559,4.0,1,400.0,,35
109560,2.0,1,999999999999.0,2.0,35
109561,4.0,1,999999999999.0,,35
109562,,1,,,35
109563,2.0,1,1166.0,4.0,35
109564,2.0,1,750.0,2.0,35
109565,4.0,1,788.0,,35
109566,,1,,,35
109567,2.0,1,1366.0,2.0,35
109568,2.0,1,1880.0,2.0,35
109569,4.0,1,788.0,,35
109570,2.0,1,1100.0,2.0,35
109571,2.0,1,1750.0,2.0,35
109572,2.0,1,600.0,2.0,35
109573,2.0,1,1200.0,2.0,35
109574,2.0,1,542.0,2.0,35
109575,2.0,1,925.0,2.0,35
109576,2.0,1,1500.0,2.0,35
109577,2.0,1,416.0,2.0,35
109578,2.0,1,1000.0,2.0,35
109579,2.0,1,1316.0,2.0,35
109580,2.0,1,1205.0,2.0,35
109581,2.0,1,1542.0,2.0,35
109582,2.0,1,1534.0,2.0,35
109583,4.0,1,550.0,,35
109584,,1,,,35
109585,,1,,,35
109586,4.0,1,1040.0,,35
109587,2.0,1,662.0,4.0,35
109588,4.0,1,156.0,,35
109589,4.0,1,0.0,,35
109590,2.0,1,400.0,4.0,35
109591,4.0,1,650.0,,35
109592,,1,,,35
109593,4.0,1,762.0,,35
109594,,1,,,35
109595,2.0,1,1333.0,4.0,35
109596,4.0,1,788.0,,35
109597,2.0,1,600.0,2.0,35
109598,,1,,,35
109599,2.0,1,925.0,2.0,35
109600,2.0,1,999999999999.0,2.0,35
109601,,1,,,35
109602,2.0,1,225.0,2.0,35
109603,2.0,1,0.0,2.0,35
109604,2.0,1,1218.0,2.0,35
109605,,1,,,35
109606,,1,,,35
109607,4.0,1,999999999999.0,,35
109608,2.0,1,4000.0,2.0,35
109609,,1,,,35
109610,,1,,,35
109611,2.0,1,822.0,2.0,35
109612,,1,,,35
109613,2.0,1,2300.0,2.0,35
109614,,1,,,35
109615,2.0,1,800.0,2.0,35
109616,2.0,1,1444.0,4.0,35
109617,,1,,,35
109618,2.0,1,1333.0,2.0,35
109619,2.0,1,6250.0,2.0,35
109620,2.0,1,1000.0,2.0,35
109621,4.0,1,1200.0,,35
109622,,1,,,35
109623,2.0,1,1366.0,2.0,35
109624,2.0,1,975.0,2.0,35
109625,2.0,1,1250.0,2.0,35
109626,2.0,1,900.0,2.0,35
109627,2.0,1,1500.0,2.0,35
109628,2.0,1,625.0,2.0,35
109629,2.0,1,1100.0,2.0,35
109630,2.0,1,957.0,2.0,35
109631,4.0,1,966.0,,35
109632,2.0,1,747.0,2.0,35
109633,4.0,1,725.0,,35
109634,4.0,1,1000.0,,35
109635,4.0,1,1350.0,,35
109636,4.0,1,1200.0,,35
109637,2.0,1,712.0,2.0,35
109638,,1,,,35
109639,2.0,1,600.0,2.0,35
109640,4.0,1,1333.0,,35
109641,4.0,1,1250.0,,35
109642,2.0,1,1440.0,2.0,35
109643,2.0,1,333.0,2.0,35
109644,2.0,1,550.0,2.0,35
109645,2.0,1,2150.0,2.0,35
109646,2.0,1,2550.0,2.0,35
109647,,1,,,35
109648,4.0,1,2600.0,,35
109649,4.0,1,560.0,,35
109650,2.0,1,2233.0,2.0,35
109651,2.0,1,587.0,2.0,35
109652,2.0,1,896.0,2.0,35
109653,4.0,1,970.0,,35
109654,2.0,1,1863.0,2.0,35
109655,4.0,1,800.0,,35
109656,4.0,1,1622.0,,35
109657,4.0,1,550.0,,35
109658,,1,,,35
109659,2.0,1,1033.0,2.0,35
109660,4.0,1,1500.0,,35
109661,2.0,1,7000.0,2.0,35
109662,2.0,1,3602.0,4.0,35
109663,4.0,1,1088.0,,35
109664,4.0,1,988.0,,35
109665,,1,,,35
109666,2.0,1,1494.0,2.0,35
109667,2.0,1,733.0,2.0,35
109668,4.0,1,4588.0,,35
109669,4.0,1,750.0,,35
109670,4.0,1,1800.0,,35
109671,,1,,,35
109672,2.0,1,300.0,2.0,35
109673,2.0,1,400.0,2.0,35
109674,2.0,1,762.0,2.0,35
109675,4.0,1,664.0,,35
109676,2.0,1,1000.0,2.0,35
109677,4.0,1,1488.0,,35
109678,2.0,1,1314.0,2.0,35
109679,2.0,1,3000.0,4.0,35
109680,2.0,1,4900.0,2.0,35
109681,2.0,1,977.0,2.0,35
109682,2.0,1,500.0,4.0,35
109683,,1,,,35
109684,2.0,1,3000.0,4.0,35
109685,2.0,1,766.0,2.0,35
109686,4.0,1,177.0,,35
109687,2.0,1,2000.0,2.0,35
109688,2.0,1,1103.0,2.0,35
109689,4.0,1,548.0,,35
109690,2.0,1,37.0,2.0,35
109691,,1,,,35
109692,2.0,1,1250.0,4.0,35
109693,,1,,,35
109694,4.0,1,143.0,,35
109695,2.0,1,10.0,4.0,35
109696,4.0,1,850.0,,35
109697,4.0,1,788.0,,35
109698,2.0,1,500.0,4.0,35
109699,2.0,1,1379.0,4.0,35
109700,4.0,1,394.0,,35
109701,4.0,1,1694.0,,35
109702,4.0,1,933.0,,35
109703,4.0,1,2520.0,,35
109704,4.0,1,394.0,,35
109705,4.0,1,121.0,,35
109706,4.0,1,894.0,,35
109707,,1,,,35
109708,2.0,1,1100.0,2.0,35
109709,4.0,1,566.0,,35
109710,2.0,1,773.0,2.0,35
109711,2.0,1,881.0,2.0,35
109712,2.0,1,1000.0,2.0,35
109713,2.0,1,816.0,2.0,35
109714,2.0,1,1012.0,2.0,35
109715,2.0,1,1449.0,2.0,35
109716,2.0,1,716.0,2.0,35
109717,2.0,1,678.0,2.0,35
109718,2.0,1,913.0,2.0,35
109719,2.0,1,1000.0,2.0,35
109720,,1,,,35
109721,2.0,1,954.0,2.0,35
109722,2.0,1,2666.0,2.0,35
109723,,8,,,35
109724,,8,,,35
109725,4.0,8,300.0,,35
109726,,8,,,35
109727,4.0,8,237.0,,35
109728,,8,,,35
109729,,8,,,35
109730,,8,,,35
109731,,8,,,35
109732,,8,,,35
109733,4.0,8,1370.0,,35
109734,2.0,8,1000.0,2.0,35
109735,,8,,,35
109736,4.0,8,1394.0,,35
109737,2.0,8,668.0,4.0,35
109738,2.0,1,1125.0,4.0,35
109739,,1,,,35
109740,2.0,1,2000.0,2.0,35
109741,,1,,,35
109742,2.0,1,10000.0,2.0,35
109743,2.0,1,3500.0,2.0,35
109744,2.0,1,999999999999.0,2.0,35
109745,2.0,1,8250.0,2.0,35
109746,2.0,1,1697.0,2.0,35
109747,,1,,,35
109748,2.0,1,2644.0,4.0,35
109749,,1,,,35
109750,2.0,1,2933.0,2.0,35
109751,2.0,1,3571.0,2.0,35
109752,2.0,1,1366.0,2.0,35
109753,2.0,1,172.0,2.0,35
109754,2.0,1,381.0,2.0,35
109755,2.0,1,2000.0,2.0,35
109756,2.0,1,1095.0,2.0,35
109757,2.0,1,1000.0,2.0,35
109758,,1,,,35
109759,2.0,1,1525.0,2.0,35
109760,4.0,1,788.0,,35
109761,2.0,1,1800.0,2.0,35
109762,4.0,1,133.0,,35
109763,2.0,1,500.0,2.0,35
109764,4.0,1,2500.0,,35
109765,2.0,1,237.0,2.0,35
109766,2.0,1,1450.0,2.0,35
109767,2.0,1,1766.0,2.0,35
109768,4.0,1,450.0,,35
109769,2.0,1,1200.0,2.0,35
109770,,1,,,35
109771,2.0,1,3033.0,4.0,35
109772,4.0,1,2688.0,,35
109773,2.0,1,633.0,4.0,35
109774,4.0,1,394.0,,35
109775,2.0,1,500.0,4.0,35
109776,4.0,1,1213.0,,35
109777,2.0,1,500.0,2.0,35
109778,4.0,1,776.0,,35
109779,2.0,1,1844.0,2.0,35
109780,4.0,1,419.0,,35
109781,2.0,1,1800.0,4.0,35
109782,,1,,,35
109783,2.0,1,828.0,4.0,35
109784,,1,,,35
109785,4.0,1,1600.0,,35
109786,2.0,1,1666.0,2.0,35
109787,2.0,1,482.0,2.0,35
109788,2.0,1,550.0,2.0,35
109789,2.0,1,333.0,4.0,35
109790,4.0,1,3300.0,,35
109791,2.0,1,385.0,2.0,35
109792,2.0,1,920.0,2.0,35
109793,,1,,,35
109794,2.0,1,833.0,2.0,35
109795,2.0,1,900.0,2.0,35
109796,2.0,1,800.0,2.0,35
109797,2.0,1,900.0,2.0,35
109798,4.0,1,1600.0,,35
109799,4.0,1,217.0,,35
109800,2.0,1,1375.0,2.0,35
109801,2.0,1,1200.0,4.0,35
109802,,1,,,35
109803,2.0,1,517.0,2.0,35
109804,2.0,1,1234.0,2.0,35
109805,4.0,1,533.0,,35
109806,4.0,1,400.0,,35
109807,4.0,1,200.0,,35
109808,4.0,1,619.0,,35
109809,4.0,1,1634.0,,35
109810,4.0,1,120.0,,35
109811,4.0,1,1171.0,,35
109812,2.0,1,1025.0,2.0,35
109813,4.0,1,210.0,,35
109814,4.0,1,560.0,,35
109815,2.0,1,666.0,2.0,35
109816,2.0,1,1500.0,2.0,35
109817,2.0,1,1466.0,2.0,35
109818,4.0,1,0.0,,35
109819,4.0,1,1600.0,,35
109820,4.0,1,1988.0,,35
109821,2.0,1,650.0,2.0,35
109822,2.0,1,262.0,2.0,35
109823,,1,,,35
109824,4.0,1,1500.0,,35
109825,2.0,1,1600.0,2.0,35
109826,2.0,1,2900.0,2.0,35
109827,2.0,1,1579.0,2.0,35
109828,2.0,1,1644.0,2.0,35
109829,2.0,1,2316.0,2.0,35
109830,2.0,1,844.0,4.0,35
109831,2.0,1,2066.0,2.0,35
109832,2.0,1,2500.0,2.0,35
109833,2.0,1,1600.0,2.0,35
109834,4.0,1,1150.0,,35
109835,2.0,1,1150.0,2.0,35
109836,2.0,1,2650.0,2.0,35
109837,2.0,1,2250.0,2.0,35
109838,2.0,1,833.0,2.0,35
109839,2.0,1,1066.0,2.0,35
109840,4.0,1,788.0,,35
109841,4.0,1,788.0,,35
109842,2.0,1,591.0,2.0,35
109843,2.0,1,1000.0,2.0,35
109844,,1,,,35
109845,2.0,1,3025.0,2.0,35
109846,4.0,1,262.0,,35
109847,4.0,1,1400.0,,35
109848,2.0,1,2725.0,2.0,35
109849,4.0,1,1450.0,,35
109850,2.0,1,3250.0,2.0,35
109851,2.0,1,1325.0,4.0,35
109852,2.0,1,1144.0,2.0,35
109853,2.0,1,3500.0,2.0,35
109854,2.0,1,788.0,2.0,35
109855,2.0,1,3333.0,2.0,35
109856,,1,,,35
109857,4.0,1,994.0,,35
109858,4.0,1,604.0,,35
109859,,1,,,35
109860,2.0,1,3950.0,2.0,35
109861,,1,,,35
109862,4.0,1,1576.0,,35
109863,4.0,1,788.0,,35
109864,2.0,1,6000.0,4.0,35
109865,,1,,,35
109866,2.0,1,1947.0,2.0,35
109867,2.0,1,333.0,2.0,35
109868,,1,,,35
109869,,1,,,35
109870,4.0,1,1500.0,,35
109871,2.0,1,1266.0,2.0,35
109872,2.0,1,1494.0,4.0,35
109873,2.0,1,1500.0,2.0,35
109874,4.0,1,400.0,,35
109875,2.0,1,1200.0,2.0,35
109876,2.0,1,1073.0,2.0,35
109877,2.0,1,1444.0,4.0,35
109878,2.0,1,339.0,2.0,35
109879,2.0,1,827.0,2.0,35
109880,4.0,1,788.0,,35
109881,2.0,1,900.0,2.0,35
109882,4.0,1,788.0,,35
109883,2.0,1,1466.0,2.0,35
109884,2.0,1,1150.0,2.0,35
109885,4.0,1,788.0,,35
109886,4.0,1,1568.0,,35
109887,4.0,1,850.0,,35
109888,4.0,1,1600.0,,35
109889,4.0,1,788.0,,35
109890,4.0,1,600.0,,35
109891,,1,,,35
109892,2.0,1,760.0,2.0,35
109893,2.0,1,1200.0,2.0,35
109894,4.0,1,800.0,,35
109895,4.0,1,1150.0,,35
109896,2.0,1,600.0,2.0,35
109897,2.0,1,1200.0,2.0,35
109898,4.0,1,210.0,,35
109899,,1,,,35
109900,4.0,1,2326.0,,35
109901,2.0,1,0.0,2.0,35
109902,2.0,1,1050.0,2.0,35
109903,,1,,,35
109904,,1,,,35
109905,2.0,1,999999999999.0,4.0,35
109906,,1,,,35
109907,2.0,1,250.0,2.0,35
109908,4.0,1,1500.0,,35
109909,,1,,,35
109910,4.0,1,519.0,,35
109911,,1,,,35
109912,2.0,1,478.0,4.0,35
109913,4.0,1,263.0,,35
109914,2.0,1,894.0,2.0,35
109915,2.0,1,500.0,2.0,35
109916,2.0,1,1629.0,2.0,35
109917,2.0,1,1600.0,2.0,35
109918,4.0,1,725.0,,35
109919,4.0,1,1082.0,,35
109920,4.0,1,380.0,,35
109921,2.0,1,1095.0,2.0,35
109922,4.0,1,371.0,,35
109923,,1,,,35
109924,,1,,,35
109925,2.0,1,7000.0,2.0,35
109926,,1,,,35
109927,,1,,,35
109928,,1,,,35
109929,,1,,,35
109930,2.0,1,233.0,4.0,35
109931,4.0,1,200.0,,35
109932,2.0,1,1426.0,2.0,35
109933,,1,,,35
109934,,1,,,35
109935,,1,,,35
109936,,1,,,35
109937,2.0,1,200.0,2.0,35
109938,,1,,,35
109939,,1,,,35
109940,,1,,,35
109941,,1,,,35
109942,,1,,,35
109943,,1,,,35
109944,,1,,,35
109945,,1,,,35
109946,2.0,1,994.0,2.0,35
109947,,1,,,35
109948,,1,,,35
109949,,1,,,35
109950,2.0,1,8000.0,2.0,35
109951,,1,,,35
109952,2.0,1,2300.0,2.0,35
109953,,1,,,35
109954,,1,,,35
109955,2.0,1,666.0,2.0,35
109956,,1,,,35
109957,,1,,,35
109958,,1,,,35
109959,,1,,,35
109960,,1,,,35
109961,,1,,,35
109962,,1,,,35
109963,,1,,,35
109964,,1,,,35
109965,,1,,,35
109966,,1,,,35
109967,2.0,1,1760.0,4.0,35
109968,,1,,,35
109969,,1,,,35
109970,,1,,,35
109971,,1,,,35
109972,,1,,,35
109973,,1,,,35
109974,4.0,1,1200.0,,35
109975,2.0,1,1000.0,2.0,35
109976,,1,,,35
109977,,1,,,35
109978,,1,,,35
109979,2.0,1,4750.0,2.0,35
109980,,1,,,35
109981,,1,,,35
109982,,1,,,35
109983,,1,,,35
109984,,1,,,35
109985,,1,,,35
109986,2.0,1,2100.0,4.0,35
109987,,1,,,35
109988,2.0,1,1294.0,2.0,35
109989,4.0,1,900.0,,35
109990,,1,,,35
109991,,1,,,35
109992,,1,,,35
109993,,1,,,35
109994,,1,,,35
109995,,1,,,35
109996,,1,,,35
109997,4.0,1,775.0,,35
109998,,1,,,35
109999,,1,,,35
110000,4.0,1,447.0,,35
110001,2.0,1,1086.0,4.0,35
110002,,1,,,35
110003,,1,,,35
110004,4.0,1,894.0,,35
110005,2.0,1,900.0,4.0,35
110006,2.0,1,1750.0,2.0,35
110007,,1,,,35
110008,,1,,,35
110009,,1,,,35
110010,,1,,,35
110011,,1,,,35
110012,,1,,,35
110013,,1,,,35
110014,,1,,,35
110015,2.0,1,1000.0,2.0,35
110016,,1,,,35
110017,,1,,,35
110018,4.0,1,1700.0,,35
110019,,1,,,35
110020,,1,,,35
110021,,1,,,35
110022,2.0,1,1000.0,4.0,35
110023,,1,,,35
110024,2.0,2,788.0,2.0,35
110025,,2,,,35
110026,,2,,,35
110027,2.0,2,2394.0,2.0,35
110028,2.0,2,2400.0,2.0,35
110029,2.0,2,6750.0,2.0,35
110030,,2,,,35
110031,2.0,2,1000.0,2.0,35
110032,2.0,2,2000.0,2.0,35
110033,,2,,,35
110034,4.0,2,405.0,,35
110035,,2,,,35
110036,,2,,,35
110037,4.0,2,543.0,,35
110038,,2,,,35
110039,,2,,,35
110040,,2,,,35
110041,2.0,2,2500.0,2.0,35
110042,2.0,2,2500.0,2.0,35
110043,,2,,,35
110044,4.0,2,0.0,,35
110045,,2,,,35
110046,,2,,,35
110047,,2,,,35
110048,,2,,,35
110049,,2,,,35
110050,,2,,,35
110051,,2,,,35
110052,,2,,,35
110053,,2,,,35
110054,,2,,,35
110055,,2,,,35
110056,2.0,2,1033.0,2.0,35
110057,,2,,,35
110058,2.0,1,233.0,4.0,35
110059,4.0,1,35.0,,35
110060,2.0,1,1367.0,2.0,35
110061,2.0,1,999999999999.0,2.0,35
110062,2.0,1,1000.0,2.0,35
110063,2.0,1,1725.0,2.0,35
110064,,1,,,35
110065,2.0,1,999999999999.0,4.0,35
110066,4.0,1,0.0,,35
110067,,1,,,35
110068,2.0,1,522.0,4.0,35
110069,,1,,,35
110070,4.0,1,1800.0,,35
110071,,1,,,35
110072,,1,,,35
110073,2.0,1,999999999999.0,4.0,35
110074,,1,,,35
110075,,1,,,35
110076,,1,,,35
110077,2.0,1,1294.0,2.0,35
110078,,1,,,35
110079,2.0,1,999999999999.0,2.0,35
110080,2.0,1,890.0,2.0,35
110081,,1,,,35
110082,,1,,,35
110083,,1,,,35
110084,,1,,,35
110085,,1,,,35
110086,4.0,1,333.0,,35
110087,,1,,,35
110088,,1,,,35
110089,,1,,,35
110090,,1,,,35
110091,,1,,,35
110092,2.0,1,999999999999.0,2.0,35
110093,,1,,,35
110094,2.0,1,648.0,2.0,35
110095,,1,,,35
110096,,1,,,35
110097,2.0,1,395.0,2.0,35
110098,2.0,1,686.0,2.0,35
110099,,1,,,35
110100,,1,,,35
110101,2.0,1,1740.0,4.0,35
110102,4.0,1,1781.0,,35
110103,4.0,1,260.0,,35
110104,4.0,1,1012.0,,35
110105,2.0,1,1300.0,2.0,35
110106,4.0,1,1576.0,,35
110107,4.0,1,4000.0,,35
110108,2.0,1,1660.0,2.0,35
110109,,1,,,35
110110,4.0,1,788.0,,35
110111,4.0,1,1576.0,,35
110112,2.0,1,1304.0,2.0,35
110113,2.0,1,3500.0,2.0,35
110114,4.0,1,394.0,,35
110115,2.0,1,999999999999.0,2.0,35
110116,4.0,1,788.0,,35
110117,2.0,1,837.0,2.0,35
110118,,1,,,35
110119,2.0,1,644.0,4.0,35
110120,,1,,,35
110121,2.0,1,2500.0,4.0,35
110122,2.0,1,2213.0,2.0,35
110123,2.0,1,3000.0,2.0,35
110124,4.0,1,600.0,,35
110125,2.0,1,675.0,2.0,35
110126,2.0,1,2248.0,4.0,35
110127,2.0,1,1866.0,2.0,35
110128,2.0,1,1904.0,2.0,35
110129,4.0,1,400.0,,35
110130,4.0,1,622.0,,35
110131,4.0,1,1500.0,,35
110132,4.0,1,788.0,,35
110133,4.0,1,800.0,,35
110134,2.0,1,1362.0,2.0,35
110135,4.0,1,1576.0,,35
110136,4.0,1,1092.0,,35
110137,2.0,1,734.0,2.0,35
110138,2.0,1,1250.0,2.0,35
110139,2.0,1,825.0,4.0,35
110140,2.0,1,1013.0,2.0,35
110141,2.0,1,1283.0,4.0,35
110142,2.0,1,793.0,4.0,35
110143,2.0,1,833.0,2.0,35
110144,4.0,1,245.0,,35
110145,4.0,1,681.0,,35
110146,2.0,1,1300.0,2.0,35
110147,4.0,1,1788.0,,35
110148,4.0,1,1000.0,,35
110149,,1,,,35
110150,2.0,1,750.0,4.0,35
110151,4.0,1,1800.0,,35
110152,2.0,1,999999999999.0,4.0,35
110153,2.0,1,1115.0,2.0,35
110154,2.0,1,3000.0,4.0,35
110155,4.0,1,1345.0,,35
110156,2.0,1,812.0,2.0,35
110157,2.0,1,1366.0,2.0,35
110158,2.0,1,294.0,2.0,35
110159,2.0,1,71.0,4.0,35
110160,4.0,1,788.0,,35
110161,2.0,1,433.0,2.0,35
110162,2.0,1,800.0,4.0,35
110163,4.0,1,260.0,,35
110164,,1,,,35
110165,2.0,1,650.0,2.0,35
110166,2.0,1,1166.0,2.0,35
110167,2.0,1,333.0,4.0,35
110168,2.0,1,383.0,2.0,35
110169,4.0,1,397.0,,35
110170,,1,,,35
110171,2.0,1,666.0,4.0,35
110172,2.0,1,825.0,2.0,35
110173,2.0,1,875.0,2.0,35
110174,,1,,,35
110175,4.0,1,1030.0,,35
110176,2.0,1,562.0,4.0,35
110177,2.0,1,250.0,2.0,35
110178,2.0,1,900.0,4.0,35
110179,2.0,1,550.0,2.0,35
110180,4.0,1,500.0,,35
110181,2.0,1,1067.0,2.0,35
110182,2.0,1,666.0,2.0,35
110183,2.0,1,1192.0,4.0,35
110184,2.0,1,2050.0,4.0,35
110185,4.0,1,766.0,,35
110186,2.0,1,443.0,2.0,35
110187,,1,,,35
110188,4.0,1,788.0,,35
110189,4.0,1,550.0,,35
110190,2.0,1,225.0,2.0,35
110191,2.0,1,2150.0,2.0,35
110192,2.0,1,775.0,2.0,35
110193,2.0,1,1000.0,2.0,35
110194,2.0,1,660.0,4.0,35
110195,2.0,1,466.0,2.0,35
110196,4.0,1,1576.0,,35
110197,2.0,1,1250.0,2.0,35
110198,2.0,1,3100.0,2.0,35
110199,4.0,1,1400.0,,35
110200,,1,,,35
110201,2.0,1,3994.0,2.0,35
110202,,1,,,35
110203,2.0,1,2666.0,2.0,35
110204,2.0,1,1294.0,2.0,35
110205,2.0,1,733.0,2.0,35
110206,4.0,1,12000.0,,35
110207,2.0,1,674.0,2.0,35
110208,,1,,,35
